FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5,Fecha,PM.10,PM.2.5,Categoria_O3,Categoria_NO2,Categoria_CO,Categoria_SO2,Categoria_PM.10,Categoria_PM.2.5
12/11/2020,05:00:00,0.043,0.012,0.98,0.001,68,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,06:00:00,0.04,0.014,0.88,0.001,64,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,07:00:00,0.023,0.013,0.73,0.001,73,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,08:00:00,0.023,0.013,0.555,0.001,83,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,09:00:00,0.041,0.023,0.555,0.001,97,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,10:00:00,0.048,0.027,0.555,0.001,100,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,11:00:00,0.063,0.022,0.74,0.001,102,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,12:00:00,0.023,0.013,0.555,0.001,102,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,13:00:00,0.085,0.016,0.555,0.001,80,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,14:00:00,0.095,0.014,0.555,0.001,67,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,15:00:00,0.101,0.014,0.78,0.001,61,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,16:00:00,0.086,0.012,0.72,0.001,63,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,17:00:00,0.079,0.011,0.58,0.001,66,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,18:00:00,0.073,0.011,0.47,0.001,63,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,19:00:00,0.066,0.013,0.42,0.001,63,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,20:00:00,0.062,0.016,0.44,0.001,62,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,21:00:00,0.044,0.028,0.53,0.001,63,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,22:00:00,0.046,0.022,0.57,0.001,92,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2020,23:00:00,0.048,0.019,0.59,0.001,91,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,00:00:00,0.046,0.018,0.62,0.001,85,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,01:00:00,0.023,0.013,0.66,0.001,85,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,02:00:00,0.058,0.011,0.64,0.001,67,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,03:00:00,0.06,0.01,0.6,0.001,53,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,04:00:00,0.023,0.013,0.6,0.001,47,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,05:00:00,0.047,0.013,0.555,0.001,61,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,06:00:00,0.023,0.013,0.555,0.001,61,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,07:00:00,0.023,0.013,0.555,0.001,60,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,08:00:00,0.047,0.016,0.555,0.001,66,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,09:00:00,0.054,0.023,0.555,0.001,82,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,10:00:00,0.023,0.013,0.555,0.001,82,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,11:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,12:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,13:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,14:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,15:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,16:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,17:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,18:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,19:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,20:00:00,0.062,0.02,0.555,0.001,39,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,21:00:00,0.06,0.019,0.555,0.001,57,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,22:00:00,0.06,0.019,0.555,0.001,76,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2020,23:00:00,0.059,0.019,0.555,0.001,81,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,00:00:00,0.059,0.016,0.555,0.001,74,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,01:00:00,0.061,0.015,0.56,0.001,64,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,02:00:00,0.064,0.01,0.51,0.001,55,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,03:00:00,0.061,0.011,0.48,0.001,45,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,04:00:00,0.054,0.017,0.46,0.001,42,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,05:00:00,0.056,0.016,0.45,0.001,57,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,06:00:00,0.056,0.014,0.45,0.001,72,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,07:00:00,0.056,0.013,0.44,0.001,75,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,08:00:00,0.056,0.014,0.48,0.001,75,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,09:00:00,0.055,0.019,0.58,0.001,85,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,10:00:00,0.061,0.023,0.7,0.001,95,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,11:00:00,0.068,0.022,0.77,0.001,92,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,12:00:00,0.08,0.015,0.76,0.001,87,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,13:00:00,0.085,0.012,0.72,0.001,72,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,14:00:00,0.087,0.012,0.69,0.001,51,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,15:00:00,0.089,0.012,0.65,0.001,40,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,16:00:00,0.083,0.011,0.6,0.001,44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,17:00:00,0.078,0.01,0.49,0.001,44,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,18:00:00,0.078,0.01,0.39,0.001,42,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,19:00:00,0.073,0.012,0.34,0.001,41,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,20:00:00,0.067,0.015,0.34,0.001,48,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,21:00:00,0.057,0.023,0.43,0.001,54,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,22:00:00,0.055,0.019,0.51,0.001,80,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2020,23:00:00,0.055,0.019,0.6,0.001,77,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,00:00:00,0.057,0.018,0.67,0.001,78,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,01:00:00,0.058,0.017,0.73,0.001,77,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,02:00:00,0.056,0.016,0.77,0.001,75,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,03:00:00,0.055,0.017,0.79,0.001,76,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,04:00:00,0.058,0.015,0.79,0.001,76,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,05:00:00,0.059,0.012,0.72,0.001,76,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,06:00:00,0.059,0.012,0.67,0.001,69,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,07:00:00,0.06,0.013,0.6,0.001,59,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,08:00:00,0.059,0.015,0.58,0.001,52,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,09:00:00,0.066,0.015,0.6,0.001,66,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,10:00:00,0.07,0.013,0.58,0.001,68,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,11:00:00,0.082,0.011,0.56,0.001,76,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,12:00:00,0.085,0.01,0.52,0.001,66,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,13:00:00,0.088,0.011,0.49,0.001,58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,14:00:00,0.082,0.01,0.46,0.001,54,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,15:00:00,0.086,0.01,0.44,0.001,56,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,16:00:00,0.091,0.01,0.37,0.001,52,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,17:00:00,0.086,0.009,0.29,0.001,50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,18:00:00,0.083,0.008,0.24,0.001,58,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,19:00:00,0.077,0.008,0.21,0.001,69,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,20:00:00,0.076,0.009,0.21,0.001,64,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,21:00:00,0.074,0.008,0.21,0.001,58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,22:00:00,0.074,0.008,0.21,0.001,49,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/11/2020,23:00:00,0.073,0.007,0.21,0.001,44,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,00:00:00,0.074,0.005,0.21,0.001,36,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,01:00:00,0.075,0.004,0.2,0.001,28,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,02:00:00,0.075,0.004,0.19,0.001,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,03:00:00,0.073,0.004,0.17,0.001,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,04:00:00,0.073,0.004,0.15,0.001,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,05:00:00,0.07,0.006,0.13,0.001,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,06:00:00,0.067,0.007,0.11,0.001,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,07:00:00,0.067,0.006,0.1,0.001,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,08:00:00,0.066,0.008,0.09,0.001,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,09:00:00,0.067,0.006,0.1,0.001,17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,10:00:00,0.071,0.006,0.12,0,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,11:00:00,0.073,0.007,0.13,0,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,12:00:00,0.075,0.008,0.15,0,37,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,13:00:00,0.077,0.009,0.17,0,35,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,14:00:00,0.075,0.011,0.18,0,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,15:00:00,0.072,0.01,0.2,0,29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,16:00:00,0.07,0.01,0.21,0,33,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,17:00:00,0.069,0.009,0.23,0,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,18:00:00,0.067,0.01,0.25,0,41,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,19:00:00,0.066,0.01,0.27,0,45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,20:00:00,0.067,0.009,0.27,0,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,21:00:00,0.068,0.007,0.28,0,42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,22:00:00,0.069,0.006,0.29,0,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/11/2020,23:00:00,0.069,0.006,0.28,0,32,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,00:00:00,0.069,0.006,0.26,0.001,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,01:00:00,0.069,0.005,0.23,0.001,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,02:00:00,0.068,0.004,0.2,0.001,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,03:00:00,0.023,0.013,0.17,0,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,04:00:00,0.068,0.013,0.15,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,05:00:00,0.023,0.013,0.13,0,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,06:00:00,0.066,0.005,0.11,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,07:00:00,0.064,0.006,0.11,0,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,08:00:00,0.064,0.007,0.13,0,9,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,09:00:00,0.065,0.008,0.19,0,16,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,10:00:00,0.068,0.008,0.24,0,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,11:00:00,0.023,0.013,0.24,0,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,12:00:00,0.073,0.007,0.29,0,49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,13:00:00,0.073,0.008,0.29,0,54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,14:00:00,0.075,0.009,0.32,0,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,15:00:00,0.075,0.009,0.34,0,58,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,16:00:00,0.075,0.009,0.34,0,62,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,17:00:00,0.074,0.008,0.31,0,62,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,18:00:00,0.071,0.01,0.29,0,61,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,19:00:00,0.069,0.009,0.3,0,53,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,20:00:00,0.068,0.009,0.3,0,46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,21:00:00,0.07,0.009,0.29,0,41,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,22:00:00,0.023,0.013,0.3,0,41,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2020,23:00:00,0.072,0.005,0.28,0,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,00:00:00,0.023,0.013,0.28,0,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,01:00:00,0.023,0.013,0.27,0.001,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,02:00:00,0.073,0.005,0.25,0.001,17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,03:00:00,0.072,0.004,0.21,0,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,04:00:00,0.023,0.013,0.555,0,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,05:00:00,0.072,0.004,0.555,0,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,06:00:00,0.071,0.006,0.14,0,10,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,07:00:00,0.066,0.008,0.14,0,10,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,08:00:00,0.066,0.008,0.15,0,9,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,09:00:00,0.068,0.008,0.18,0,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,10:00:00,0.07,0.007,0.21,0,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,11:00:00,0.071,0.007,0.24,0,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,12:00:00,0.072,0.008,0.26,0,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,13:00:00,0.071,0.009,0.29,0,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,14:00:00,0.069,0.011,0.34,0,51,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,15:00:00,0.071,0.01,0.36,0,54,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,16:00:00,0.072,0.009,0.37,0,44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,17:00:00,0.068,0.01,0.37,0,43,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,18:00:00,0.065,0.012,0.39,0,39,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,19:00:00,0.065,0.011,0.4,0,42,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,20:00:00,0.064,0.011,0.4,0,40,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,21:00:00,0.068,0.008,0.39,0,35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,22:00:00,0.068,0.008,0.36,0,29,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2020,23:00:00,0.068,0.007,0.33,0,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,00:00:00,0.067,0.006,0.31,0.001,17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,01:00:00,0.067,0.005,0.27,0.001,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,02:00:00,0.067,0.005,0.22,0.001,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,03:00:00,0.067,0.005,0.17,0.001,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,04:00:00,0.067,0.005,0.14,0.001,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,05:00:00,0.065,0.006,0.11,0.001,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,06:00:00,0.062,0.007,0.1,0.001,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,07:00:00,0.023,0.013,0.09,0,11,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,08:00:00,0.023,0.013,0.08,0,27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,09:00:00,0.06,0.011,0.19,0,46,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,10:00:00,0.065,0.01,0.27,0,38,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,11:00:00,0.069,0.009,0.33,0,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,12:00:00,0.075,0.01,0.36,0,33,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,13:00:00,0.082,0.011,0.39,0,28,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,14:00:00,0.089,0.011,0.4,0,25,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,15:00:00,0.092,0.013,0.38,0.001,22,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,16:00:00,0.095,0.012,0.36,0.001,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,17:00:00,0.023,0.013,0.31,0,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,18:00:00,0.075,0.01,0.28,0,29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,19:00:00,0.067,0.013,0.27,0,58,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,20:00:00,0.064,0.014,0.29,0.001,75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,21:00:00,0.06,0.017,0.34,0.001,67,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,22:00:00,0.06,0.016,0.4,0.001,69,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/11/2020,23:00:00,0.063,0.012,0.43,0.001,69,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,00:00:00,0.064,0.011,0.44,0.001,58,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,01:00:00,0.062,0.012,0.43,0.001,42,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,02:00:00,0.063,0.01,0.44,0.001,41,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,03:00:00,0.063,0.009,0.43,0.001,34,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,04:00:00,0.066,0.007,0.39,0.001,38,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,05:00:00,0.066,0.007,0.34,0.001,29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,06:00:00,0.065,0.007,0.28,0.001,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,07:00:00,0.063,0.01,0.26,0.001,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,08:00:00,0.06,0.013,0.32,0.001,23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,09:00:00,0.062,0.013,0.39,0.001,49,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,10:00:00,0.064,0.012,0.43,0.001,50,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,11:00:00,0.069,0.01,0.46,0.001,41,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,12:00:00,0.073,0.011,0.51,0.001,39,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,13:00:00,0.075,0.01,0.54,0.001,33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,14:00:00,0.057,0.012,0.57,0.001,33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,15:00:00,0.049,0.011,0.61,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,16:00:00,0.023,0.013,0.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,17:00:00,0.023,0.013,0.53,0.001,37,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,18:00:00,0.016,0.012,0.55,0.001,46,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,19:00:00,0.019,0.012,0.55,0.001,53,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,20:00:00,0.023,0.011,0.55,0.001,47,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,21:00:00,0.022,0.012,0.56,0.001,39,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,22:00:00,0.025,0.011,0.56,0.001,39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2020,23:00:00,0.028,0.009,0.52,0.001,37,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,00:00:00,0.028,0.008,0.49,0.001,28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,01:00:00,0.032,0.006,0.45,0.001,25,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,02:00:00,0.033,0.005,0.37,0.001,16,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,03:00:00,0.031,0.006,0.32,0.001,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,04:00:00,0.031,0.006,0.29,0.001,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,05:00:00,0.03,0.006,0.25,0.001,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,06:00:00,0.029,0.007,0.22,0.001,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,07:00:00,0.023,0.013,0.2,0,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,08:00:00,0.023,0.013,0.19,0,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,09:00:00,0.023,0.013,0.555,0,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,10:00:00,0.023,0.013,0.555,0,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,11:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,12:00:00,0.055,0.009,0.555,0.001,24,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,13:00:00,0.061,0.009,0.555,0.001,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,14:00:00,0.054,0.011,0.555,0.001,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,15:00:00,0.047,0.012,0.555,0.001,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,16:00:00,0.045,0.012,0.555,0,29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,17:00:00,0.046,0.011,0.36,0,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,18:00:00,0.044,0.011,0.36,0,32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,19:00:00,0.041,0.013,0.39,0,41,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2020,20:00:00,0.041,0.013,0.42,0,42,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
